2017-01-02T03:59:41,366920980,44.13718,-68.09648,2.3,-170.0
2017-01-02T03:52:51,366920980,44.13943,-68.09068,2.6,-163.9
2017-01-02T03:58:40,366920980,44.13752,-68.09562,2.9,-168.4
2017-01-02T03:56:28,366886110,44.14616,-68.08456,3.1,-155.2
2017-01-02T03:54:07,366886110,44.14708,-68.08195,4.0,-168.4
2017-01-02T04:02:08,366886110,44.14393,-68.08934,2.3,-162.1
2017-01-02T04:05:20,366920980,44.13519,-68.10138,2.5,-176.0
2017-01-02T03:39:10,366920980,44.14321,-68.07894,2.5,-159.8
2017-01-02T03:51:50,366920980,44.13972,-68.08982,2.5,-164.3
2017-01-02T03:47:11,366920980,44.14115,-68.08598,2.8,-167.4
2017-01-02T03:56:21,366920980,44.13835,-68.09366,2.8,-164.4
2017-01-02T04:06:31,366920980,44.13476,-68.10238,2.4,-173.4
2017-01-02T03:49:30,366920980,44.14049,-68.08789,2.4,-166.6
2017-01-02T03:54:01,366920980,44.13908,-68.09168,2.6,-168.9
2017-01-02T04:03:10,366920980,44.13595,-68.09944,2.8,-174.4
2017-01-02T03:50:42,366920980,44.14008,-68.08889,2.6,-172.3
2017-01-02T03:57:30,366920980,44.13792,-68.09463,2.5,-173.1
2017-01-02T03:57:39,366886110,44.14587,-68.08571,2.2,-166.9
2017-01-02T03:59:58,366886110,44.1449,-68.08771,2.6,-192.3
2017-01-02T04:06:48,366886110,44.14198,-68.09391,3.7,-177.5
2017-01-02T04:03:18,366886110,44.14353,-68.09048,2.9,-160.3
2017-01-02T04:04:28,366886110,44.14306,-68.0916,3.3,-169.9
2017-01-02T03:39:16,367543820,44.14663,-68.07127,2.6,-165.1
2017-01-02T03:36:47,367543820,44.14546,-68.06893,5.0,18.7
2017-01-02T03:34:26,367543820,44.14287,-68.0728,6.3,59.1
2017-01-02T03:48:28,367543820,44.14366,-68.07811,2.3,-178.2
2017-01-02T03:49:37,367543820,44.14315,-68.07899,2.8,-184.9
2017-01-02T03:57:37,367543820,44.14012,-68.08476,2.4,-148.5
2017-01-02T04:04:37,367543820,44.13882,-68.09095,2.9,-155.3
2017-01-02T03:42:46,367543820,44.14599,-68.07418,2.4,-203.4
2017-01-02T03:43:57,367543820,44.1455,-68.07487,2.3,-141.8
2017-01-02T03:50:46,367543820,44.14256,-68.07981,2.5,-184.9
2017-01-02T04:09:08,366886110,44.14099,-68.09644,2.4,-158.5
2017-01-02T03:58:48,366886110,44.14552,-68.08676,2.9,-179.9
2017-01-02T04:05:38,366886110,44.14261,-68.09266,2.6,-179.9
2017-01-02T04:10:17,366886110,44.14048,-68.09739,2.3,-174.4
2017-01-02T04:15:49,366886110,44.13869,-68.10159,2.9,-178.2
2017-01-02T03:51:59,367552230,43.51522,-68.97253,2.8,140.3
2017-01-02T03:57:59,367552230,43.51423,-68.97103,1.1,154.4
2017-01-02T03:41:01,367552230,43.51685,-68.97568,1.0,97.7
2017-01-02T03:46:59,367552230,43.51602,-68.97382,2.1,135.8
2017-01-02T03:48:29,367552230,43.51578,-68.97341,3.5,137.3
2017-01-02T03:54:29,367552230,43.51477,-68.9719,1.2,111.9
2017-01-02T03:49:30,367552230,43.5156,-68.97316,1.6,111.2
2017-01-02T04:01:59,367552230,43.51368,-68.96999,2.0,150.8
2017-01-02T04:03:29,367552230,43.51348,-68.96958,2.3,137.2
2017-01-02T04:10:59,367552230,43.51244,-68.96787,3.2,114.9
